EffectiveTime,FieldName,Region,Value
06/01/2017 04:15,CO2_INTENSITY,ROI,368
06/01/2017 04:30,CO2_INTENSITY,ROI,373
06/01/2017 04:45,CO2_INTENSITY,ROI,397
06/01/2017 05:00,CO2_INTENSITY,ROI,382
06/01/2017 05:15,CO2_INTENSITY,ROI,401
06/01/2017 05:30,CO2_INTENSITY,ROI,408
06/01/2017 05:45,CO2_INTENSITY,ROI,415
06/01/2017 06:00,CO2_INTENSITY,ROI,428
06/01/2017 06:15,CO2_INTENSITY,ROI,437
06/01/2017 06:30,CO2_INTENSITY,ROI,458
06/01/2017 06:45,CO2_INTENSITY,ROI,451
06/01/2017 07:00,CO2_INTENSITY,ROI,440
06/01/2017 07:15,CO2_INTENSITY,ROI,438
06/01/2017 07:30,CO2_INTENSITY,ROI,439
06/01/2017 07:45,CO2_INTENSITY,ROI,425
06/01/2017 08:00,CO2_INTENSITY,ROI,428
06/01/2017 08:15,CO2_INTENSITY,ROI,428
06/01/2017 08:30,CO2_INTENSITY,ROI,429
06/01/2017 08:45,CO2_INTENSITY,ROI,432
06/01/2017 09:00,CO2_INTENSITY,ROI,430
06/01/2017 09:15,CO2_INTENSITY,ROI,427
06/01/2017 09:30,CO2_INTENSITY,ROI,432
06/01/2017 09:45,CO2_INTENSITY,ROI,440
06/01/2017 10:00,CO2_INTENSITY,ROI,431
06/01/2017 10:15,CO2_INTENSITY,ROI,436
06/01/2017 10:30,CO2_INTENSITY,ROI,433
06/01/2017 10:45,CO2_INTENSITY,ROI,441
06/01/2017 11:00,CO2_INTENSITY,ROI,434
06/01/2017 11:15,CO2_INTENSITY,ROI,445
06/01/2017 11:30,CO2_INTENSITY,ROI,440
06/01/2017 11:45,CO2_INTENSITY,ROI,449
06/01/2017 12:00,CO2_INTENSITY,ROI,442
06/01/2017 12:15,CO2_INTENSITY,ROI,440
06/01/2017 12:30,CO2_INTENSITY,ROI,440
06/01/2017 12:45,CO2_INTENSITY,ROI,443
06/01/2017 13:00,CO2_INTENSITY,ROI,445
06/01/2017 13:15,CO2_INTENSITY,ROI,448
06/01/2017 13:30,CO2_INTENSITY,ROI,448
06/01/2017 13:45,CO2_INTENSITY,ROI,458
06/01/2017 14:00,CO2_INTENSITY,ROI,451
06/01/2017 14:15,CO2_INTENSITY,ROI,453
06/01/2017 14:30,CO2_INTENSITY,ROI,451
06/01/2017 14:45,CO2_INTENSITY,ROI,453
06/01/2017 15:00,CO2_INTENSITY,ROI,448
06/01/2017 15:15,CO2_INTENSITY,ROI,450
06/01/2017 15:30,CO2_INTENSITY,ROI,454
06/01/2017 15:45,CO2_INTENSITY,ROI,467
06/01/2017 16:00,CO2_INTENSITY,ROI,469
06/01/2017 16:15,CO2_INTENSITY,ROI,471
06/01/2017 16:30,CO2_INTENSITY,ROI,470
06/01/2017 16:45,CO2_INTENSITY,ROI,477
06/01/2017 17:00,CO2_INTENSITY,ROI,465
06/01/2017 17:15,CO2_INTENSITY,ROI,453
06/01/2017 17:30,CO2_INTENSITY,ROI,459
06/01/2017 17:45,CO2_INTENSITY,ROI,461
06/01/2017 18:00,CO2_INTENSITY,ROI,454
06/01/2017 18:15,CO2_INTENSITY,ROI,463
06/01/2017 18:30,CO2_INTENSITY,ROI,455
06/01/2017 18:45,CO2_INTENSITY,ROI,455
06/01/2017 19:00,CO2_INTENSITY,ROI,449
06/01/2017 19:15,CO2_INTENSITY,ROI,458
06/01/2017 19:30,CO2_INTENSITY,ROI,458
06/01/2017 19:45,CO2_INTENSITY,ROI,450
06/01/2017 20:00,CO2_INTENSITY,ROI,461
06/01/2017 20:15,CO2_INTENSITY,ROI,462
06/01/2017 20:30,CO2_INTENSITY,ROI,463
06/01/2017 20:45,CO2_INTENSITY,ROI,458
06/01/2017 21:00,CO2_INTENSITY,ROI,459
06/01/2017 21:15,CO2_INTENSITY,ROI,462
06/01/2017 21:30,CO2_INTENSITY,ROI,462
06/01/2017 21:45,CO2_INTENSITY,ROI,453
06/01/2017 22:00,CO2_INTENSITY,ROI,457
06/01/2017 22:15,CO2_INTENSITY,ROI,465
06/01/2017 22:30,CO2_INTENSITY,ROI,480
06/01/2017 22:45,CO2_INTENSITY,ROI,482
06/01/2017 23:00,CO2_INTENSITY,ROI,489
06/01/2017 23:15,CO2_INTENSITY,ROI,473
06/01/2017 23:30,CO2_INTENSITY,ROI,484
06/01/2017 23:45,CO2_INTENSITY,ROI,492
07/01/2017 00:00,CO2_INTENSITY,ROI,492
07/01/2017 00:15,CO2_INTENSITY,ROI,485
07/01/2017 00:30,CO2_INTENSITY,ROI,499
07/01/2017 00:45,CO2_INTENSITY,ROI,503
07/01/2017 01:00,CO2_INTENSITY,ROI,510
07/01/2017 01:15,CO2_INTENSITY,ROI,507
07/01/2017 01:30,CO2_INTENSITY,ROI,507
07/01/2017 01:45,CO2_INTENSITY,ROI,506
07/01/2017 02:00,CO2_INTENSITY,ROI,519
07/01/2017 02:15,CO2_INTENSITY,ROI,526
07/01/2017 02:30,CO2_INTENSITY,ROI,519
07/01/2017 02:45,CO2_INTENSITY,ROI,524
07/01/2017 03:00,CO2_INTENSITY,ROI,549
07/01/2017 03:15,CO2_INTENSITY,ROI,549
07/01/2017 03:30,CO2_INTENSITY,ROI,541
07/01/2017 03:45,CO2_INTENSITY,ROI,534
07/01/2017 04:00,CO2_INTENSITY,ROI,558
07/01/2017 04:15,CO2_INTENSITY,ROI,544
07/01/2017 04:30,CO2_INTENSITY,ROI,540
07/01/2017 04:45,CO2_INTENSITY,ROI,547
07/01/2017 05:00,CO2_INTENSITY,ROI,538
07/01/2017 05:15,CO2_INTENSITY,ROI,518
07/01/2017 05:30,CO2_INTENSITY,ROI,520
07/01/2017 05:45,CO2_INTENSITY,ROI,519
07/01/2017 06:00,CO2_INTENSITY,ROI,524
07/01/2017 06:15,CO2_INTENSITY,ROI,504
07/01/2017 06:30,CO2_INTENSITY,ROI,503
07/01/2017 06:45,CO2_INTENSITY,ROI,510
07/01/2017 07:00,CO2_INTENSITY,ROI,528
07/01/2017 07:15,CO2_INTENSITY,ROI,528
07/01/2017 07:30,CO2_INTENSITY,ROI,518
07/01/2017 07:45,CO2_INTENSITY,ROI,515
07/01/2017 08:00,CO2_INTENSITY,ROI,509
07/01/2017 08:15,CO2_INTENSITY,ROI,502
07/01/2017 08:30,CO2_INTENSITY,ROI,497
07/01/2017 08:45,CO2_INTENSITY,ROI,504
07/01/2017 09:00,CO2_INTENSITY,ROI,491
07/01/2017 09:15,CO2_INTENSITY,ROI,491
07/01/2017 09:30,CO2_INTENSITY,ROI,497
07/01/2017 09:45,CO2_INTENSITY,ROI,497
07/01/2017 10:00,CO2_INTENSITY,ROI,495
07/01/2017 10:15,CO2_INTENSITY,ROI,493
07/01/2017 10:30,CO2_INTENSITY,ROI,493
07/01/2017 10:45,CO2_INTENSITY,ROI,494
07/01/2017 11:00,CO2_INTENSITY,ROI,500
07/01/2017 11:15,CO2_INTENSITY,ROI,499
07/01/2017 11:30,CO2_INTENSITY,ROI,489
07/01/2017 11:45,CO2_INTENSITY,ROI,493
07/01/2017 12:00,CO2_INTENSITY,ROI,489
07/01/2017 12:15,CO2_INTENSITY,ROI,480
07/01/2017 12:30,CO2_INTENSITY,ROI,479
07/01/2017 12:45,CO2_INTENSITY,ROI,478
07/01/2017 13:00,CO2_INTENSITY,ROI,484
07/01/2017 13:15,CO2_INTENSITY,ROI,473
07/01/2017 13:30,CO2_INTENSITY,ROI,483
07/01/2017 13:45,CO2_INTENSITY,ROI,474
07/01/2017 14:00,CO2_INTENSITY,ROI,489
07/01/2017 14:15,CO2_INTENSITY,ROI,484
07/01/2017 14:30,CO2_INTENSITY,ROI,477
07/01/2017 14:45,CO2_INTENSITY,ROI,483
07/01/2017 15:00,CO2_INTENSITY,ROI,485
07/01/2017 15:15,CO2_INTENSITY,ROI,476
07/01/2017 15:30,CO2_INTENSITY,ROI,477
07/01/2017 15:45,CO2_INTENSITY,ROI,492
07/01/2017 16:00,CO2_INTENSITY,ROI,485
07/01/2017 16:15,CO2_INTENSITY,ROI,492
07/01/2017 16:30,CO2_INTENSITY,ROI,488
07/01/2017 16:45,CO2_INTENSITY,ROI,471
07/01/2017 17:00,CO2_INTENSITY,ROI,456
07/01/2017 17:15,CO2_INTENSITY,ROI,451
07/01/2017 17:30,CO2_INTENSITY,ROI,453
07/01/2017 17:45,CO2_INTENSITY,ROI,462
07/01/2017 18:00,CO2_INTENSITY,ROI,451
07/01/2017 18:15,CO2_INTENSITY,ROI,456
07/01/2017 18:30,CO2_INTENSITY,ROI,457
07/01/2017 18:45,CO2_INTENSITY,ROI,461
07/01/2017 19:00,CO2_INTENSITY,ROI,467
07/01/2017 19:15,CO2_INTENSITY,ROI,482
07/01/2017 19:30,CO2_INTENSITY,ROI,492
07/01/2017 19:45,CO2_INTENSITY,ROI,471
07/01/2017 20:00,CO2_INTENSITY,ROI,481
07/01/2017 20:15,CO2_INTENSITY,ROI,490
07/01/2017 20:30,CO2_INTENSITY,ROI,494
07/01/2017 20:45,CO2_INTENSITY,ROI,489
07/01/2017 21:00,CO2_INTENSITY,ROI,493
07/01/2017 21:15,CO2_INTENSITY,ROI,488
07/01/2017 21:30,CO2_INTENSITY,ROI,489
07/01/2017 21:45,CO2_INTENSITY,ROI,496
07/01/2017 22:00,CO2_INTENSITY,ROI,506
07/01/2017 22:15,CO2_INTENSITY,ROI,519
07/01/2017 22:30,CO2_INTENSITY,ROI,521
07/01/2017 22:45,CO2_INTENSITY,ROI,508
07/01/2017 23:00,CO2_INTENSITY,ROI,504
07/01/2017 23:15,CO2_INTENSITY,ROI,488
07/01/2017 23:30,CO2_INTENSITY,ROI,488
07/01/2017 23:45,CO2_INTENSITY,ROI,498
08/01/2017 00:00,CO2_INTENSITY,ROI,497
08/01/2017 00:15,CO2_INTENSITY,ROI,509
08/01/2017 00:30,CO2_INTENSITY,ROI,503
08/01/2017 00:45,CO2_INTENSITY,ROI,508
08/01/2017 01:00,CO2_INTENSITY,ROI,518
08/01/2017 01:15,CO2_INTENSITY,ROI,518
08/01/2017 01:30,CO2_INTENSITY,ROI,518
08/01/2017 01:45,CO2_INTENSITY,ROI,527
08/01/2017 02:00,CO2_INTENSITY,ROI,520
08/01/2017 02:15,CO2_INTENSITY,ROI,530
08/01/2017 02:30,CO2_INTENSITY,ROI,534
08/01/2017 02:45,CO2_INTENSITY,ROI,532
08/01/2017 03:00,CO2_INTENSITY,ROI,542
08/01/2017 03:15,CO2_INTENSITY,ROI,533
08/01/2017 03:30,CO2_INTENSITY,ROI,546
08/01/2017 03:45,CO2_INTENSITY,ROI,538
08/01/2017 04:00,CO2_INTENSITY,ROI,548
08/01/2017 04:15,CO2_INTENSITY,ROI,543
08/01/2017 04:30,CO2_INTENSITY,ROI,532
08/01/2017 04:45,CO2_INTENSITY,ROI,548
08/01/2017 05:00,CO2_INTENSITY,ROI,564
08/01/2017 05:15,CO2_INTENSITY,ROI,546
08/01/2017 05:30,CO2_INTENSITY,ROI,547
08/01/2017 05:45,CO2_INTENSITY,ROI,543
08/01/2017 06:00,CO2_INTENSITY,ROI,544
08/01/2017 06:15,CO2_INTENSITY,ROI,554
08/01/2017 06:30,CO2_INTENSITY,ROI,544
08/01/2017 06:45,CO2_INTENSITY,ROI,536
08/01/2017 07:00,CO2_INTENSITY,ROI,552
08/01/2017 07:15,CO2_INTENSITY,ROI,566
08/01/2017 07:30,CO2_INTENSITY,ROI,550
08/01/2017 07:45,CO2_INTENSITY,ROI,557
08/01/2017 08:00,CO2_INTENSITY,ROI,567
08/01/2017 08:15,CO2_INTENSITY,ROI,551
08/01/2017 08:30,CO2_INTENSITY,ROI,552
08/01/2017 08:45,CO2_INTENSITY,ROI,553
08/01/2017 09:00,CO2_INTENSITY,ROI,554
08/01/2017 09:15,CO2_INTENSITY,ROI,565
08/01/2017 09:30,CO2_INTENSITY,ROI,559
08/01/2017 09:45,CO2_INTENSITY,ROI,538
08/01/2017 10:00,CO2_INTENSITY,ROI,532
08/01/2017 10:15,CO2_INTENSITY,ROI,518
08/01/2017 10:30,CO2_INTENSITY,ROI,526
08/01/2017 10:45,CO2_INTENSITY,ROI,511
08/01/2017 11:00,CO2_INTENSITY,ROI,518
08/01/2017 11:15,CO2_INTENSITY,ROI,510
08/01/2017 11:30,CO2_INTENSITY,ROI,512
08/01/2017 11:45,CO2_INTENSITY,ROI,507
08/01/2017 12:00,CO2_INTENSITY,ROI,500
08/01/2017 12:15,CO2_INTENSITY,ROI,498
08/01/2017 12:30,CO2_INTENSITY,ROI,502
08/01/2017 12:45,CO2_INTENSITY,ROI,499
08/01/2017 13:00,CO2_INTENSITY,ROI,508
08/01/2017 13:15,CO2_INTENSITY,ROI,513
08/01/2017 13:30,CO2_INTENSITY,ROI,509
08/01/2017 13:45,CO2_INTENSITY,ROI,500
08/01/2017 14:00,CO2_INTENSITY,ROI,508
08/01/2017 14:15,CO2_INTENSITY,ROI,487
08/01/2017 14:30,CO2_INTENSITY,ROI,482
08/01/2017 14:45,CO2_INTENSITY,ROI,475
08/01/2017 15:00,CO2_INTENSITY,ROI,474
08/01/2017 15:15,CO2_INTENSITY,ROI,480
08/01/2017 15:30,CO2_INTENSITY,ROI,485
08/01/2017 15:45,CO2_INTENSITY,ROI,475
08/01/2017 16:00,CO2_INTENSITY,ROI,479
08/01/2017 16:15,CO2_INTENSITY,ROI,464
08/01/2017 16:30,CO2_INTENSITY,ROI,441
08/01/2017 16:45,CO2_INTENSITY,ROI,423
08/01/2017 17:00,CO2_INTENSITY,ROI,421
08/01/2017 17:15,CO2_INTENSITY,ROI,416
08/01/2017 17:30,CO2_INTENSITY,ROI,412
08/01/2017 17:45,CO2_INTENSITY,ROI,420
08/01/2017 18:00,CO2_INTENSITY,ROI,420
08/01/2017 18:15,CO2_INTENSITY,ROI,432
08/01/2017 18:30,CO2_INTENSITY,ROI,431
08/01/2017 18:45,CO2_INTENSITY,ROI,427
08/01/2017 19:00,CO2_INTENSITY,ROI,416
08/01/2017 19:15,CO2_INTENSITY,ROI,415
08/01/2017 19:30,CO2_INTENSITY,ROI,423
08/01/2017 19:45,CO2_INTENSITY,ROI,428
08/01/2017 20:00,CO2_INTENSITY,ROI,415
08/01/2017 20:15,CO2_INTENSITY,ROI,413
08/01/2017 20:30,CO2_INTENSITY,ROI,412
08/01/2017 20:45,CO2_INTENSITY,ROI,399
08/01/2017 21:00,CO2_INTENSITY,ROI,388
08/01/2017 21:15,CO2_INTENSITY,ROI,378
08/01/2017 21:30,CO2_INTENSITY,ROI,371
08/01/2017 21:45,CO2_INTENSITY,ROI,372
08/01/2017 22:00,CO2_INTENSITY,ROI,379
08/01/2017 22:15,CO2_INTENSITY,ROI,368
08/01/2017 22:30,CO2_INTENSITY,ROI,354
08/01/2017 22:45,CO2_INTENSITY,ROI,348
08/01/2017 23:00,CO2_INTENSITY,ROI,334
08/01/2017 23:15,CO2_INTENSITY,ROI,335
08/01/2017 23:30,CO2_INTENSITY,ROI,321
08/01/2017 23:45,CO2_INTENSITY,ROI,315
09/01/2017 00:00,CO2_INTENSITY,ROI,294
09/01/2017 00:15,CO2_INTENSITY,ROI,296
09/01/2017 00:30,CO2_INTENSITY,ROI,283
09/01/2017 00:45,CO2_INTENSITY,ROI,280
09/01/2017 01:00,CO2_INTENSITY,ROI,280
09/01/2017 01:15,CO2_INTENSITY,ROI,278
09/01/2017 01:30,CO2_INTENSITY,ROI,279
09/01/2017 01:45,CO2_INTENSITY,ROI,294
09/01/2017 02:00,CO2_INTENSITY,ROI,281
09/01/2017 02:15,CO2_INTENSITY,ROI,287
09/01/2017 02:30,CO2_INTENSITY,ROI,286
09/01/2017 02:45,CO2_INTENSITY,ROI,291
09/01/2017 03:00,CO2_INTENSITY,ROI,295
09/01/2017 03:15,CO2_INTENSITY,ROI,293
09/01/2017 03:30,CO2_INTENSITY,ROI,297
09/01/2017 03:45,CO2_INTENSITY,ROI,304
09/01/2017 04:00,CO2_INTENSITY,ROI,294
09/01/2017 04:15,CO2_INTENSITY,ROI,295
09/01/2017 04:30,CO2_INTENSITY,ROI,290
09/01/2017 04:45,CO2_INTENSITY,ROI,292
09/01/2017 05:00,CO2_INTENSITY,ROI,299
09/01/2017 05:15,CO2_INTENSITY,ROI,297
09/01/2017 05:30,CO2_INTENSITY,ROI,290
09/01/2017 05:45,CO2_INTENSITY,ROI,285
09/01/2017 06:00,CO2_INTENSITY,ROI,293
09/01/2017 06:15,CO2_INTENSITY,ROI,330
09/01/2017 06:30,CO2_INTENSITY,ROI,357
09/01/2017 06:45,CO2_INTENSITY,ROI,357
09/01/2017 07:00,CO2_INTENSITY,ROI,364
09/01/2017 07:15,CO2_INTENSITY,ROI,361
09/01/2017 07:30,CO2_INTENSITY,ROI,368
09/01/2017 07:45,CO2_INTENSITY,ROI,348
09/01/2017 08:00,CO2_INTENSITY,ROI,350
09/01/2017 08:15,CO2_INTENSITY,ROI,349
09/01/2017 08:30,CO2_INTENSITY,ROI,354
09/01/2017 08:45,CO2_INTENSITY,ROI,349
09/01/2017 09:00,CO2_INTENSITY,ROI,353
09/01/2017 09:15,CO2_INTENSITY,ROI,351
09/01/2017 09:30,CO2_INTENSITY,ROI,347
09/01/2017 09:45,CO2_INTENSITY,ROI,357
09/01/2017 10:00,CO2_INTENSITY,ROI,352
09/01/2017 10:15,CO2_INTENSITY,ROI,347
09/01/2017 10:30,CO2_INTENSITY,ROI,345
09/01/2017 10:45,CO2_INTENSITY,ROI,352
09/01/2017 11:00,CO2_INTENSITY,ROI,350
09/01/2017 11:15,CO2_INTENSITY,ROI,341
09/01/2017 11:30,CO2_INTENSITY,ROI,363
09/01/2017 11:45,CO2_INTENSITY,ROI,353
09/01/2017 12:00,CO2_INTENSITY,ROI,335
09/01/2017 12:15,CO2_INTENSITY,ROI,346
09/01/2017 12:30,CO2_INTENSITY,ROI,332
09/01/2017 12:45,CO2_INTENSITY,ROI,338
09/01/2017 13:00,CO2_INTENSITY,ROI,343
09/01/2017 13:15,CO2_INTENSITY,ROI,344
09/01/2017 13:30,CO2_INTENSITY,ROI,340
09/01/2017 13:45,CO2_INTENSITY,ROI,336
09/01/2017 14:00,CO2_INTENSITY,ROI,344
09/01/2017 14:15,CO2_INTENSITY,ROI,338
09/01/2017 14:30,CO2_INTENSITY,ROI,325
09/01/2017 14:45,CO2_INTENSITY,ROI,327
09/01/2017 15:00,CO2_INTENSITY,ROI,317
09/01/2017 15:15,CO2_INTENSITY,ROI,324
09/01/2017 15:30,CO2_INTENSITY,ROI,315
09/01/2017 15:45,CO2_INTENSITY,ROI,324
09/01/2017 16:00,CO2_INTENSITY,ROI,320
09/01/2017 16:15,CO2_INTENSITY,ROI,319
09/01/2017 16:30,CO2_INTENSITY,ROI,323
09/01/2017 16:45,CO2_INTENSITY,ROI,308
09/01/2017 17:00,CO2_INTENSITY,ROI,317
09/01/2017 17:15,CO2_INTENSITY,ROI,313
09/01/2017 17:30,CO2_INTENSITY,ROI,307
09/01/2017 17:45,CO2_INTENSITY,ROI,307
09/01/2017 18:00,CO2_INTENSITY,ROI,313
09/01/2017 18:15,CO2_INTENSITY,ROI,315
09/01/2017 18:30,CO2_INTENSITY,ROI,317
09/01/2017 18:45,CO2_INTENSITY,ROI,311
09/01/2017 19:00,CO2_INTENSITY,ROI,318
09/01/2017 19:15,CO2_INTENSITY,ROI,328
09/01/2017 19:30,CO2_INTENSITY,ROI,312
09/01/2017 19:45,CO2_INTENSITY,ROI,319
09/01/2017 20:00,CO2_INTENSITY,ROI,323
09/01/2017 20:15,CO2_INTENSITY,ROI,309
09/01/2017 20:30,CO2_INTENSITY,ROI,312
09/01/2017 20:45,CO2_INTENSITY,ROI,301
09/01/2017 21:00,CO2_INTENSITY,ROI,295
09/01/2017 21:15,CO2_INTENSITY,ROI,289
09/01/2017 21:30,CO2_INTENSITY,ROI,284
09/01/2017 21:45,CO2_INTENSITY,ROI,277
09/01/2017 22:00,CO2_INTENSITY,ROI,278
09/01/2017 22:15,CO2_INTENSITY,ROI,285
09/01/2017 22:30,CO2_INTENSITY,ROI,280
09/01/2017 22:45,CO2_INTENSITY,ROI,276
09/01/2017 23:00,CO2_INTENSITY,ROI,272
09/01/2017 23:15,CO2_INTENSITY,ROI,272
09/01/2017 23:30,CO2_INTENSITY,ROI,273
09/01/2017 23:45,CO2_INTENSITY,ROI,271
10/01/2017 00:00,CO2_INTENSITY,ROI,261
10/01/2017 00:15,CO2_INTENSITY,ROI,255
10/01/2017 00:30,CO2_INTENSITY,ROI,265
10/01/2017 00:45,CO2_INTENSITY,ROI,269
10/01/2017 01:00,CO2_INTENSITY,ROI,261
10/01/2017 01:15,CO2_INTENSITY,ROI,264
10/01/2017 01:30,CO2_INTENSITY,ROI,272
10/01/2017 01:45,CO2_INTENSITY,ROI,260
10/01/2017 02:00,CO2_INTENSITY,ROI,269
10/01/2017 02:15,CO2_INTENSITY,ROI,275
10/01/2017 02:30,CO2_INTENSITY,ROI,277
10/01/2017 02:45,CO2_INTENSITY,ROI,285
10/01/2017 03:00,CO2_INTENSITY,ROI,272
10/01/2017 03:15,CO2_INTENSITY,ROI,275
10/01/2017 03:30,CO2_INTENSITY,ROI,275
10/01/2017 03:45,CO2_INTENSITY,ROI,280
10/01/2017 04:00,CO2_INTENSITY,ROI,279
10/01/2017 04:15,CO2_INTENSITY,ROI,289
10/01/2017 04:30,CO2_INTENSITY,ROI,288
10/01/2017 04:45,CO2_INTENSITY,ROI,282
10/01/2017 05:00,CO2_INTENSITY,ROI,284
10/01/2017 05:15,CO2_INTENSITY,ROI,283
10/01/2017 05:30,CO2_INTENSITY,ROI,292
10/01/2017 05:45,CO2_INTENSITY,ROI,287
10/01/2017 06:00,CO2_INTENSITY,ROI,283
10/01/2017 06:15,CO2_INTENSITY,ROI,289
10/01/2017 06:30,CO2_INTENSITY,ROI,303
10/01/2017 06:45,CO2_INTENSITY,ROI,316
10/01/2017 07:00,CO2_INTENSITY,ROI,320
10/01/2017 07:15,CO2_INTENSITY,ROI,337
10/01/2017 07:30,CO2_INTENSITY,ROI,341
10/01/2017 07:45,CO2_INTENSITY,ROI,340
10/01/2017 08:00,CO2_INTENSITY,ROI,336
10/01/2017 08:15,CO2_INTENSITY,ROI,336
10/01/2017 08:30,CO2_INTENSITY,ROI,339
10/01/2017 08:45,CO2_INTENSITY,ROI,337
10/01/2017 09:00,CO2_INTENSITY,ROI,344
10/01/2017 09:15,CO2_INTENSITY,ROI,345
10/01/2017 09:30,CO2_INTENSITY,ROI,339
10/01/2017 09:45,CO2_INTENSITY,ROI,336
10/01/2017 10:00,CO2_INTENSITY,ROI,347
10/01/2017 10:15,CO2_INTENSITY,ROI,337
10/01/2017 10:30,CO2_INTENSITY,ROI,334
10/01/2017 10:45,CO2_INTENSITY,ROI,328
10/01/2017 11:00,CO2_INTENSITY,ROI,332
10/01/2017 11:15,CO2_INTENSITY,ROI,323
10/01/2017 11:30,CO2_INTENSITY,ROI,325
10/01/2017 11:45,CO2_INTENSITY,ROI,316
10/01/2017 12:00,CO2_INTENSITY,ROI,299
10/01/2017 12:15,CO2_INTENSITY,ROI,296
10/01/2017 12:30,CO2_INTENSITY,ROI,286
10/01/2017 12:45,CO2_INTENSITY,ROI,289
10/01/2017 13:00,CO2_INTENSITY,ROI,265
10/01/2017 13:15,CO2_INTENSITY,ROI,267
10/01/2017 13:30,CO2_INTENSITY,ROI,267
10/01/2017 13:45,CO2_INTENSITY,ROI,255
10/01/2017 14:00,CO2_INTENSITY,ROI,265
10/01/2017 14:15,CO2_INTENSITY,ROI,256
10/01/2017 14:30,CO2_INTENSITY,ROI,265
10/01/2017 14:45,CO2_INTENSITY,ROI,259
10/01/2017 15:00,CO2_INTENSITY,ROI,265
10/01/2017 15:15,CO2_INTENSITY,ROI,285
10/01/2017 15:30,CO2_INTENSITY,ROI,283
10/01/2017 15:45,CO2_INTENSITY,ROI,287
10/01/2017 16:00,CO2_INTENSITY,ROI,296
10/01/2017 16:15,CO2_INTENSITY,ROI,307
10/01/2017 16:30,CO2_INTENSITY,ROI,308
10/01/2017 16:45,CO2_INTENSITY,ROI,316
10/01/2017 17:00,CO2_INTENSITY,ROI,307
10/01/2017 17:15,CO2_INTENSITY,ROI,313
10/01/2017 17:30,CO2_INTENSITY,ROI,321
10/01/2017 17:45,CO2_INTENSITY,ROI,304
10/01/2017 18:00,CO2_INTENSITY,ROI,300
10/01/2017 18:15,CO2_INTENSITY,ROI,291
10/01/2017 18:30,CO2_INTENSITY,ROI,285
10/01/2017 18:45,CO2_INTENSITY,ROI,289
10/01/2017 19:00,CO2_INTENSITY,ROI,297
10/01/2017 19:15,CO2_INTENSITY,ROI,300
10/01/2017 19:30,CO2_INTENSITY,ROI,307
10/01/2017 19:45,CO2_INTENSITY,ROI,295
10/01/2017 20:00,CO2_INTENSITY,ROI,301
10/01/2017 20:15,CO2_INTENSITY,ROI,298
10/01/2017 20:30,CO2_INTENSITY,ROI,301
10/01/2017 20:45,CO2_INTENSITY,ROI,300
10/01/2017 21:00,CO2_INTENSITY,ROI,298
10/01/2017 21:15,CO2_INTENSITY,ROI,303
10/01/2017 21:30,CO2_INTENSITY,ROI,296
10/01/2017 21:45,CO2_INTENSITY,ROI,303
10/01/2017 22:00,CO2_INTENSITY,ROI,285
10/01/2017 22:15,CO2_INTENSITY,ROI,280
10/01/2017 22:30,CO2_INTENSITY,ROI,276
10/01/2017 22:45,CO2_INTENSITY,ROI,276
10/01/2017 23:00,CO2_INTENSITY,ROI,286
10/01/2017 23:15,CO2_INTENSITY,ROI,287
10/01/2017 23:30,CO2_INTENSITY,ROI,291
10/01/2017 23:45,CO2_INTENSITY,ROI,279
11/01/2017 00:00,CO2_INTENSITY,ROI,274
11/01/2017 00:15,CO2_INTENSITY,ROI,272
11/01/2017 00:30,CO2_INTENSITY,ROI,265
11/01/2017 00:45,CO2_INTENSITY,ROI,269
11/01/2017 01:00,CO2_INTENSITY,ROI,266
11/01/2017 01:15,CO2_INTENSITY,ROI,267
11/01/2017 01:30,CO2_INTENSITY,ROI,267
11/01/2017 01:45,CO2_INTENSITY,ROI,254
11/01/2017 02:00,CO2_INTENSITY,ROI,252
11/01/2017 02:15,CO2_INTENSITY,ROI,266
11/01/2017 02:30,CO2_INTENSITY,ROI,262
11/01/2017 02:45,CO2_INTENSITY,ROI,267
11/01/2017 03:00,CO2_INTENSITY,ROI,283
11/01/2017 03:15,CO2_INTENSITY,ROI,280
11/01/2017 03:30,CO2_INTENSITY,ROI,277
11/01/2017 03:45,CO2_INTENSITY,ROI,286
11/01/2017 04:00,CO2_INTENSITY,ROI,282
11/01/2017 04:15,CO2_INTENSITY,ROI,279
11/01/2017 04:30,CO2_INTENSITY,ROI,280
11/01/2017 04:45,CO2_INTENSITY,ROI,290
11/01/2017 05:00,CO2_INTENSITY,ROI,282
11/01/2017 05:15,CO2_INTENSITY,ROI,279
11/01/2017 05:30,CO2_INTENSITY,ROI,282
11/01/2017 05:45,CO2_INTENSITY,ROI,273
11/01/2017 06:00,CO2_INTENSITY,ROI,279
11/01/2017 06:15,CO2_INTENSITY,ROI,279
11/01/2017 06:30,CO2_INTENSITY,ROI,281
11/01/2017 06:45,CO2_INTENSITY,ROI,291
11/01/2017 07:00,CO2_INTENSITY,ROI,289
11/01/2017 07:15,CO2_INTENSITY,ROI,309
11/01/2017 07:30,CO2_INTENSITY,ROI,309
11/01/2017 07:45,CO2_INTENSITY,ROI,316
11/01/2017 08:00,CO2_INTENSITY,ROI,322
11/01/2017 08:15,CO2_INTENSITY,ROI,333
11/01/2017 08:30,CO2_INTENSITY,ROI,331
11/01/2017 08:45,CO2_INTENSITY,ROI,331
